,ID,Name
452813,Funhe2EKm032459t1,Transforming growth factor-beta receptor-associated protein (100%P)
452869,Funhe2EKm032462,
452870,Funhe2EKm032462t1,NTPase KAP family P-loop domain-containing protein (99%M)
452834,Funhe2EKm032460,
452835,Funhe2EKm032460t1,F-box and leucine-rich repeat protein 3 (100%P)
452847,Funhe2EKm032461,
452848,Funhe2EKm032461t1,LIM and senescent cell antigen-containing domain protein 1 (97%T)
452728,Funhe2EKm032458,
452729,Funhe2EKm032458t1,Cullin-4B (100%T)
452707,Funhe2EKm032457,
452708,Funhe2EKm032457t1,Lysosome-associated membrane glycoprotein (100%P)
452709,Funhe2EKm032457t1,Lysosome-associated membrane glycoprotein (100%P)
452776,Funhe2EKm034552,
452777,Funhe2EKm034552t1,Cullin-4B (83%T)
453001,Funhe2EKm032472,
453002,Funhe2EKm032472t1,Tudor domain-containing protein (100%P)
453030,Funhe2EKm032474,
453031,Funhe2EKm032474t1,Protocadherin 20 (100%T)
453038,Funhe2EKm032476,
453039,Funhe2EKm032476t1,TE: Reverse transcriptase (46%C)
452906,Funhe2EKm032465,
452907,Funhe2EKm032465t1,NTPase KAP family P-loop domain-containing protein (97%M)
452895,Funhe2EKm032464t1,LIM and senescent cell antigen domains 1 (24%Z)
452894,Funhe2EKm032464,
452885,Funhe2EKm032463,
452886,Funhe2EKm032463t1,Unknown
452939,Funhe2EKm032471t1,Vertebrate dishevelled associated activator of morphogenesis 1 (DAAM1) (96%P)
452938,Funhe2EKm032471,
452921,Funhe2EKm032468,
452922,Funhe2EKm032468t1,Protocadherin-17 (100%M)
452932,Funhe2EKm032469,
452933,Funhe2EKm032469t1,Unknown
452505,Funhe2EKm032447,
452506,Funhe2EKm032447t1,Latent-transforming growth factor beta-binding protein 1 (100%P)
452536,Funhe2EKm032448t1,Sex hormone-binding globulin beta form (100%P)
452535,Funhe2EKm032448,
553968,Funhe2EKm032446t1,Muscle M-line assembly protein unc-89 (48%P)
553966,Funhe2EKm032446,
331899,Funhe2EKm025784,
331901,Funhe2EKm025784t1,Cullin-4B (79%T)
428541,Funhe2EKm031036t1,"Ankyrin repeat domain 13 family, member D (97%M)"
428539,Funhe2EKm031036,
452447,Funhe2EKm032444,
452448,Funhe2EKm032444t1,Unknown
452451,Funhe2EKm032445,
452452,Funhe2EKm032445t1,RAS p21 protein activator 3 (99%M)
452658,Funhe2EKm032452,
452659,Funhe2EKm032452t1,"DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae) (79%P)"
452668,Funhe2EKm032453,
452688,Funhe2EKm032455,
452689,Funhe2EKm032455t1,Growth hormone-regulated TBC protein 1-A (100%T)
452684,Funhe2EKm032454,
452669,Funhe2EKm032453t1,ADP-ribosylarginine hydrolase protein (100%P)
452685,Funhe2EKm032454t1,Uncharacterized protein
452570,Funhe2EKm032449,
452571,Funhe2EKm032449t1,"Family with sequence similarity 70, member B (82%P)"
452614,Funhe2EKm032451,
452615,Funhe2EKm032451t1,Transmembrane and coiled-coil domain-containing protein (99%P)
452598,Funhe2EKm032450,
452599,Funhe2EKm032450t1,G protein-coupled receptor kinase 1 (100%P)
453086,Funhe2EKm032482t1,caldesmon 1 (11%P)
453091,Funhe2EKm032484,
453092,Funhe2EKm032484t1,"Troponin T, cardiac muscle (96%P)"
453085,Funhe2EKm032482,
453116,Funhe2EKm032485,
453117,Funhe2EKm032485t1,Uncharacterized protein
453124,Funhe2EKm032486,
453125,Funhe2EKm032486t1,DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 (100%P)
250329,Funhe2EKm019478t1,Dynamin-1 protein (100%M)
453061,Funhe2EKm032483,
453062,Funhe2EKm032483t1,Non-muscle caldesmon (100%M)
250327,Funhe2EKm019478,
453042,Funhe2EKm032480,
453043,Funhe2EKm032480t1,Leucine rich repeat neuronal 3 (100%P)
453047,Funhe2EKm032481,
453048,Funhe2EKm032481t1,non-muscle caldesmon (48%M)
453717,Funhe2EKm032508t1,Ubiquitin specific peptidase 15 (100%P)
453716,Funhe2EKm032508,
453682,Funhe2EKm032507,
453683,Funhe2EKm032507t1,"Solute carrier family 6 (neurotransmitter transporter, GABA), member 13 (100%P)"
453555,Funhe2EKm032504,
453556,Funhe2EKm032504t1,Transcription intermediary factor 1-alpha (97%P)
453617,Funhe2EKm032506,
453618,Funhe2EKm032506t1,Lysine (K)-specific demethylase 5A (100%P)
453595,Funhe2EKm032505,
453596,Funhe2EKm032505t1,"Aldo-keto reductase family 1, member D1 (delta 4-3-ketosteroid-5-beta-reductase) (99%T)"
453597,Funhe2EKm032505t1,"Aldo-keto reductase family 1, member D1 (delta 4-3-ketosteroid-5-beta-reductase) (99%T)"
453870,Funhe2EKm032518,
453871,Funhe2EKm032518t1,"Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase (100%M)"
453848,Funhe2EKm032517,
453828,Funhe2EKm032515,
453829,Funhe2EKm032515t1,Serine/threonine-protein kinase pim-3 (96%T)
453849,Funhe2EKm032517t1,Cysteine-rich with EGF domain protein 2 (100%P)
453842,Funhe2EKm032516,
453843,Funhe2EKm032516t1,Unknown
435558,Funhe2EKm032509,
435560,Funhe2EKm032509t1,Uncharacterized protein (59%C)
453882,Funhe2EKm032519,
453883,Funhe2EKm032519t1,Zinc finger BED domain-containing protein (100%P)
453889,Funhe2EKm032520,
453890,Funhe2EKm032520t1,Bromodomain containing 1 (100%P)
453763,Funhe2EKm032510,
453764,Funhe2EKm032510t1,"Phosphatase, Mg2+/Mn2+ dependent, 1H (100%M)"
453814,Funhe2EKm032512t1,Unknown
453821,Funhe2EKm032513,
453822,Funhe2EKm032513t1,Unknown
453813,Funhe2EKm032512,
453785,Funhe2EKm032511,
453786,Funhe2EKm032511t1,Interleukin-17 receptor E (100%P)
453268,Funhe2EKm032490,
453269,Funhe2EKm032490t1,Transmembrane protein (100%T)
453326,Funhe2EKm032492,
453327,Funhe2EKm032492t1,Achaete-scute (100%M)
453331,Funhe2EKm032493,
453332,Funhe2EKm032493t1,Suppressor APC domain-containing protein (100%M)
453300,Funhe2EKm032491,
453301,Funhe2EKm032491t1,PR domain zinc finger protein (100%C)
453175,Funhe2EKm032487t1,MORN repeat-containing protein (95%P)
453174,Funhe2EKm032487,
453188,Funhe2EKm032488,
453189,Funhe2EKm032488t1,"Family with sequence similarity 40, member B (100%P)"
453227,Funhe2EKm032489,
453228,Funhe2EKm032489t1,Adenosylhomocysteinase 2 (100%P)
453477,Funhe2EKm032501,
453478,Funhe2EKm032501t1,Ataxin-10 (100%P)
453463,Funhe2EKm032500t1,"Wingless-type MMTV integration site family, member 7B (100%P)"
453445,Funhe2EKm032499,
453446,Funhe2EKm032499t1,Peroxisome proliferator-activated receptor alpha (100%P)
453462,Funhe2EKm032500,
453512,Funhe2EKm032503t1,Fibulin 1 (79%P)
453511,Funhe2EKm032503,
453502,Funhe2EKm032502,
453503,Funhe2EKm032502t1,Unknown
453437,Funhe2EKm032498,
453387,Funhe2EKm032496,
453388,Funhe2EKm032496t1,DENN domain-containing protein 2A (100%T)
453438,Funhe2EKm032498t1,Cysteine-rich DPF motif domain-containing protein (100%P)
453351,Funhe2EKm032494,
453352,Funhe2EKm032494t1,Cyclin-dependent kinase inhibitor (100%P)
453359,Funhe2EKm032495,
453360,Funhe2EKm032495t1,"Solute carrier family 37 (glycerol-3-phosphate transporter), member (100%P)"
453429,Funhe2EKm032497,
453430,Funhe2EKm032497t1,Cyclin-dependent kinase inhibitor 1B (76%M)
454697,Funhe2EKm032566t1,40S ribosomal protein S15 (100%P)
454696,Funhe2EKm032566,
454706,Funhe2EKm032567,
454707,Funhe2EKm032567t1,Dipeptidyl peptidase 9 (97%T)
454672,Funhe2EKm032564,
454673,Funhe2EKm032564t1,Mediator of RNA polymerase II transcription subunit 26 (100%P)
454681,Funhe2EKm032565t1,Calponin-2 (100%P)
454680,Funhe2EKm032565,
454769,Funhe2EKm032569t1,Uncharacterized protein
454768,Funhe2EKm032569t1,Uncharacterized protein
454767,Funhe2EKm032569,
454780,Funhe2EKm032570,
454781,Funhe2EKm032570t1,"Vertebrate potassium voltage-gated channel, Shal-related subfamily, member 2 (KCND2) (100%P)"
454796,Funhe2EKm032572,
454791,Funhe2EKm032571t1,Insulin peptide INSL5 (100%T)
454790,Funhe2EKm032571,
454749,Funhe2EKm032568t1,Angiopoietin-related protein (97%P)
454748,Funhe2EKm032568,
454554,Funhe2EKm032559t1,Microtubule-associated serine/threonine-protein kinase 3 (99%M)
454553,Funhe2EKm032559,
454797,Funhe2EKm032572t1,Uncharacterized protein
454535,Funhe2EKm032558t1,UPF1 regulator of nonsense transcripts homolog (yeast) (14%P)
454534,Funhe2EKm032558,
454631,Funhe2EKm032562,
454632,Funhe2EKm032562t1,Uncharacterized protein (100%S)
454618,Funhe2EKm032561t1,Growth differentiation factor (100%P)
454639,Funhe2EKm032563t1,CREB-regulated transcription coactivator (100%P)
454638,Funhe2EKm032563,
454617,Funhe2EKm032561,
454612,Funhe2EKm032560t1,Uncharacterized protein
454611,Funhe2EKm032560,
454990,Funhe2EKm032590t1,"CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase (99%S)"
454800,Funhe2EKm032573,
454989,Funhe2EKm032590,
455013,Funhe2EKm032592t1,Uncharacterized protein
455012,Funhe2EKm032592,
454982,Funhe2EKm032589t1,Pol protein (71%T)
454981,Funhe2EKm032589,
455019,Funhe2EKm032593,
455020,Funhe2EKm032593t1,Unknown
216595,Funhe2EKm015264,
216597,Funhe2EKm015264t1,Small conductance calcium-activated potassium channel protein 2 (100%M)
439907,Funhe2EKm031694,
439909,Funhe2EKm031694t1,MARVEL domain-containing protein (75%P)
216424,Funhe2EKm015243,
216426,Funhe2EKm015243t1,Occludin (100%M)
455035,Funhe2EKm032595t1,Prostaglandin E2 receptor EP4 subtype (100%M)
455034,Funhe2EKm032595,
455024,Funhe2EKm032594t1,Glial cell line-derived neurotrophic factor (95%P)
455023,Funhe2EKm032594,
454841,Funhe2EKm032579t1,"Myosin, heavy polypeptide 11, smooth muscle (100%P)"
454840,Funhe2EKm032579,
454855,Funhe2EKm032581t1,TE: GAG protein (64%M)
454854,Funhe2EKm032581,
454861,Funhe2EKm032582t1,Anoctamin-8 (98%T)
454860,Funhe2EKm032582,
454813,Funhe2EKm032574t1,Uncharacterized protein
454812,Funhe2EKm032574,
454801,Funhe2EKm032573t1,Uncharacterized protein
454816,Funhe2EKm032575,
454817,Funhe2EKm032575t1,MARVEL domain-containing protein (100%P)
454831,Funhe2EKm032578t1,"Nuclear receptor subfamily 2, group F, member 2 (100%P)"
454830,Funhe2EKm032578,
454827,Funhe2EKm032577t1,Uncharacterized protein
454826,Funhe2EKm032577,
454916,Funhe2EKm032587,
454911,Funhe2EKm032585t1,"39S ribosomal protein L34, mitochondrial (100%P)"
454917,Funhe2EKm032587t1,Abhydrolase domain containing 8 (100%P)
454933,Funhe2EKm032588t1,Lysine (K)-specific demethylase 4A (100%T)
454932,Funhe2EKm032588,
454910,Funhe2EKm032585,
454899,Funhe2EKm032584t1,DET1- and DDB1-associated protein (100%T)
454898,Funhe2EKm032584,
454124,Funhe2EKm032542t1,Acyl-coenzyme A thioesterase 12 (100%P)
454123,Funhe2EKm032542,
454120,Funhe2EKm032541t1,Unknown
454119,Funhe2EKm032541,
454094,Funhe2EKm032540t1,"Family with sequence similarity 151, member A (96%T)"
454093,Funhe2EKm032540,
454177,Funhe2EKm032544t1,Uncharacterized protein
454176,Funhe2EKm032544,
454191,Funhe2EKm032545,
454192,Funhe2EKm032545t1,"Casein kinase 1, gamma 2 (97%S)"
454159,Funhe2EKm032543t1,"39S ribosomal protein L37, mitochondrial (93%P)"
454158,Funhe2EKm032543,
453957,Funhe2EKm032526t1,Aspartate beta-hydroxylase (72%T)
453956,Funhe2EKm032526,
453985,Funhe2EKm032528t1,"zinc finger, BED-type containing 1 (25%Z)"
453984,Funhe2EKm032528,
453917,Funhe2EKm032523t1,Lipid phosphate phosphatase-related protein type 4 (100%M)
453916,Funhe2EKm032523,
453941,Funhe2EKm032525t1,Unknown
453940,Funhe2EKm032525,
453989,Funhe2EKm032529t1,Alpha-tocopherol transfer protein (83%P)
454039,Funhe2EKm032535t1,TE: Pol polyprotein (56%C)
454038,Funhe2EKm032535,
454044,Funhe2EKm032536,
454058,Funhe2EKm032538t1,WD repeat-containing protein (100%P)
454057,Funhe2EKm032538,
454052,Funhe2EKm032537t1,CDC14 cell division cycle 14 homolog A (S. cerevisiae) (81%P)
454051,Funhe2EKm032537,
454045,Funhe2EKm032536t1,CDC14 cell division cycle 14 homolog A (S. cerevisiae) (74%P)
453988,Funhe2EKm032529,
454002,Funhe2EKm032530t1,Uncharacterized protein
454001,Funhe2EKm032530,
454007,Funhe2EKm032531,
454008,Funhe2EKm032531t1,Xenotropic and polytropic retrovirus receptor 1 (100%S)
454211,Funhe2EKm032546,
454421,Funhe2EKm032552t1,Pyroglutamyl-peptidase I (98%M)
454420,Funhe2EKm032552,
454373,Funhe2EKm032551,
454374,Funhe2EKm032551t1,Regulator of nonsense transcripts 1 (100%P)
454433,Funhe2EKm032553t1,Transcription factor jun-D (100%S)
454481,Funhe2EKm032556t1,Gamma-interferon-inducible lysosomal thiol reductase (70%P)
454480,Funhe2EKm032556,
454497,Funhe2EKm032557t1,Phosphatidylinositol 3-kinase regulatory subunit beta (100%P)
454496,Funhe2EKm032557,
454432,Funhe2EKm032553,
454448,Funhe2EKm032555,
454437,Funhe2EKm032554t1,"RAB3A, member RAS oncogene family (100%P)"
454436,Funhe2EKm032554,
454449,Funhe2EKm032555t1,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D (100%M)"
454212,Funhe2EKm032546t1,Major facilitator superfamily domain-containing protein (100%T)
454238,Funhe2EKm032547t1,DEP domain-containing protein (100%T)
454237,Funhe2EKm032547,
454323,Funhe2EKm032548t1,"RAB36, member RAS oncogene family (100%S)"
454322,Funhe2EKm032548,
454346,Funhe2EKm032550t1,Homer protein 3 (100%M)
454345,Funhe2EKm032550,
455447,Funhe2EKm032638,
455448,Funhe2EKm032638t1,Collagen alpha-1(XXII) chain (100%P)
455441,Funhe2EKm032637,
455442,Funhe2EKm032637t1,Uncharacterized protein (93%M)
455438,Funhe2EKm032635t1,potassium channel subfamily K member 9 (40%M)
455437,Funhe2EKm032635,
455383,Funhe2EKm032632,
455376,Funhe2EKm032631t1,SH3 domain-binding glutamic acid-rich protein 3 (100%M)
455375,Funhe2EKm032631,
455370,Funhe2EKm032630t1,Progestin and adipoQ receptor family member (92%P)
455384,Funhe2EKm032632t1,Trafficking protein particle complex subunit (100%T)
455429,Funhe2EKm032633t1,Uncharacterized protein (75%C)
455428,Funhe2EKm032633,
455589,Funhe2EKm032640t1,"Family with sequence similarity 135, member B (100%M)"
455588,Funhe2EKm032640,
455581,Funhe2EKm032639t1,Collagen alpha-1(IX) chain (100%M)
455580,Funhe2EKm032639,
447464,Funhe2EKm032612t1,TBC1 domain family member 8B (100%P)
447462,Funhe2EKm032612,
455369,Funhe2EKm032630,
249776,Funhe2EKm019391,
249778,Funhe2EKm019391t1,Potassium channel subfamily K member (87%T)
70099,Funhe2EKm032622t1,Eukaryotic translation initiation factor 4H (100%S)
70097,Funhe2EKm032622,
455135,Funhe2EKm032607,
455136,Funhe2EKm032607t1,Phosphatase and actin regulator 4A (83%M)
455188,Funhe2EKm032611t1,Unknown
455187,Funhe2EKm032611,
455202,Funhe2EKm032616,
455203,Funhe2EKm032616t1,"Family with sequence similarity 46, member B (100%M)"
455169,Funhe2EKm032608,
455170,Funhe2EKm032608t1,Delta-type opioid receptor (100%P)
455171,Funhe2EKm032608t1,Delta-type opioid receptor (100%P)
455177,Funhe2EKm032609,
455178,Funhe2EKm032609t1,"opioid receptor, delta 1 (47%P)"
455079,Funhe2EKm032602t1,Serine incorporator 1 (100%P)
455078,Funhe2EKm032602,
455075,Funhe2EKm032601t1,Unknown
455074,Funhe2EKm032601,
455069,Funhe2EKm032599t1,cAMP-dependent protein kinase inhibitor beta (100%M)
455105,Funhe2EKm032604,
455068,Funhe2EKm032599,
455120,Funhe2EKm032605,
455121,Funhe2EKm032605t1,Endothelin-2 (96%M)
455106,Funhe2EKm032604t1,Immunodeficiency virus type I enhancer binding protein (100%P)
455049,Funhe2EKm032596t1,Uncharacterized protein (75%T)
455048,Funhe2EKm032596,
455058,Funhe2EKm032597t1,Stathmin (100%M)
455057,Funhe2EKm032597,
455311,Funhe2EKm032623,
455312,Funhe2EKm032623t1,Uncharacterized protein (59%M)
455320,Funhe2EKm032625,
455321,Funhe2EKm032625t1,Uncharacterized protein (90%M)
455357,Funhe2EKm032629,
455358,Funhe2EKm032629t1,Unknown
455344,Funhe2EKm032628t1,Transmembrane protein (97%P)
455328,Funhe2EKm032626,
455329,Funhe2EKm032626t1,Uncharacterized protein
455335,Funhe2EKm032627,
455343,Funhe2EKm032628,
455336,Funhe2EKm032627t1,Trophoblast glycoprotein (100%P)
455228,Funhe2EKm032618,
455229,Funhe2EKm032618t1,Chromosome 1 open reading frame (100%P)
455237,Funhe2EKm032619,
455238,Funhe2EKm032619t1,"Nuclear distribution C (A, nidulans) (100%T)"
455210,Funhe2EKm032617,
455211,Funhe2EKm032617t1,"Zinc finger, DHHC-type containing 18 (75%P)"
455271,Funhe2EKm032621,
455272,Funhe2EKm032621t1,AT-rich interactive domain-containing protein 1A (100%T)
455253,Funhe2EKm032620,
455254,Funhe2EKm032620t1,T-box transcription factor TBX18 (100%P)
211544,Funhe2EKm014714t1,Uncharacterized protein
211543,Funhe2EKm014714,
211556,Funhe2EKm014716t1,Proteoglycan-4 protein (52%C)
211562,Funhe2EKm014717t1,Uncharacterized protein
211561,Funhe2EKm014717,
211555,Funhe2EKm014716,
211552,Funhe2EKm014715t1,Zinc finger BED domain-containing protein (54%M)
211551,Funhe2EKm014715,
456400,Funhe2EKm032666,
456401,Funhe2EKm032666t1,DEAD/H (Asp-Glu-Ala-Asp/His) box helicase (98%P)
456460,Funhe2EKm032667,
456513,Funhe2EKm032671,
456508,Funhe2EKm032670t1,"Beta-1,4-N-acetyl-galactosaminyl transferase (87%P)"
456514,Funhe2EKm032671t1,TE: Reverse transcriptase (57%M)
456507,Funhe2EKm032670,
456517,Funhe2EKm032672,
456526,Funhe2EKm032674t1,Lipase maturation factor (100%P)
456525,Funhe2EKm032674,
456522,Funhe2EKm032673t1,Uncharacterized protein
456521,Funhe2EKm032673,
456518,Funhe2EKm032672t1,C2 domain-containing protein (100%P)
456488,Funhe2EKm032668t1,"Beta-1,4-N-acetyl-galactosaminyl transferase (100%P)"
456487,Funhe2EKm032668,
456461,Funhe2EKm032667t1,"FK506 binding protein 4, 59kDa (97%P)"
456376,Funhe2EKm032665,
456377,Funhe2EKm032665t1,WAS family protein (86%P)
456341,Funhe2EKm032664t1,IQ motif and SEC7 domain-containing protein 3 (96%M)
456340,Funhe2EKm032664,
456712,Funhe2EKm032682t1,Kielin/chordin protein (89%P)
456711,Funhe2EKm032682,
259146,Funhe2EKm021108,
421840,Funhe2EKm009219t1,IQ motif and SEC7 domain-containing protein 3 (66%P)
421838,Funhe2EKm009219,
456580,Funhe2EKm032676,
456581,Funhe2EKm032676t1,Adrenomedullin (77%P)
456588,Funhe2EKm032677,
456602,Funhe2EKm032679t1,Serine/threonine-protein phosphatase 6 regulatory subunit 2 (100%P)
456601,Funhe2EKm032679,
456589,Funhe2EKm032677t1,MOB kinase activator (100%M)
456558,Funhe2EKm032675t1,Myo-inositol oxygenase (100%P)
456557,Funhe2EKm032675,
456651,Funhe2EKm032680,
456652,Funhe2EKm032680t1,"DnaJ (Hsp40) , subfamily A, member 2 (100%P)"
456672,Funhe2EKm032681t1,CDD: Small-conductance mechanosensitive channel (100%C)
456671,Funhe2EKm032681,
455823,Funhe2EKm032653t1,Sodium/glucose cotransporter 1 (100%P)
455822,Funhe2EKm032653,
455846,Funhe2EKm032654t1,Chromosome 15 open reading frame (93%M)
455845,Funhe2EKm032654t1,Chromosome 15 open reading frame (93%M)
455844,Funhe2EKm032654,
455802,Funhe2EKm032652t1,Sodium/glucose cotransporter 1 (100%P)
455801,Funhe2EKm032652,
455796,Funhe2EKm032651t1,Uncharacterized protein
455795,Funhe2EKm032651,
259148,Funhe2EKm021108t1,phosphatidylinositol phosphatase PTPRQ (13%M)
455863,Funhe2EKm032655t1,Ceramide synthase (100%P)
455862,Funhe2EKm032655,
455888,Funhe2EKm032656t1,Anoctamin-2 (100%M)
455887,Funhe2EKm032656t1,Anoctamin-2 (100%M)
455886,Funhe2EKm032656,
455642,Funhe2EKm032643t1,Uncharacterized protein (86%M)
455641,Funhe2EKm032643,
455635,Funhe2EKm032642,
455630,Funhe2EKm032641t1,LysM and peptidoglycan-binding domain-containing protein (100%P)
455629,Funhe2EKm032641,
455636,Funhe2EKm032642t1,NAD(P)H dehydrogenase [quinone] (53%M)
455664,Funhe2EKm032645t1,Multiple C2 and transmembrane domain-containing protein 2 (100%M)
455663,Funhe2EKm032645,
455652,Funhe2EKm032644t1,"Nuclear receptor subfamily 2, group F, member 2 (100%P)"
455651,Funhe2EKm032644,
455752,Funhe2EKm032650t1,Insulin growth factor 1 receptor (100%P)
455751,Funhe2EKm032650,
455710,Funhe2EKm032646t1,Myocyte-specific enhancer factor 2A (100%P)
455709,Funhe2EKm032646,
455738,Funhe2EKm032649t1,Pyroglutamyl-peptidase (91%P)
455737,Funhe2EKm032649t1,Pyroglutamyl-peptidase (91%P)
455736,Funhe2EKm032649,
455731,Funhe2EKm032648t1,"Synemin, intermediate filament protein (100%P)"
455730,Funhe2EKm032648,
456100,Funhe2EKm032662t1,Otogelin (59%M)
456099,Funhe2EKm032662,
456096,Funhe2EKm032661t1,Unknown
456095,Funhe2EKm032661,
456216,Funhe2EKm032663t1,"Tyrosine phosphatase, receptor type, Q (87%M)"
456215,Funhe2EKm032663,
455943,Funhe2EKm032657t1,Von Willebrand factor (100%P)
455942,Funhe2EKm032657,
456051,Funhe2EKm032658t1,CD9 antigen (100%T)
456050,Funhe2EKm032658,
456071,Funhe2EKm032659t1,Bardet-Biedl syndrome 10 protein (100%P)
456079,Funhe2EKm032660t1,Synaptotagmin I (99%P)
456078,Funhe2EKm032660,
456070,Funhe2EKm032659,
457651,Funhe2EKm032726t1,Chromosome 12 open reading frame (100%T)
457397,Funhe2EKm032715t1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit (99%T)
457543,Funhe2EKm032721,
457544,Funhe2EKm032721t1,Diacylglycerol kinase iota (100%T)
457638,Funhe2EKm032725,
457639,Funhe2EKm032725t1,G1/S-specific cyclin-D2 (100%P)
457650,Funhe2EKm032726,
457623,Funhe2EKm032723t1,Ras association (RalGDS/AF-6) domain family member (91%M)
457622,Funhe2EKm032723,
457607,Funhe2EKm032722,
457608,Funhe2EKm032722t1,Apoptosis facilitator Bcl-2 protein 14 (100%P)
457439,Funhe2EKm032718,
457440,Funhe2EKm032718t1,Laminin subunit beta-4 (98%P)
457407,Funhe2EKm032716,
457408,Funhe2EKm032716t1,Transmembrane and coiled-coil domains protein 3 (100%M)
457421,Funhe2EKm032717,
457422,Funhe2EKm032717t1,3'-5' exoribonuclease (100%P)
457505,Funhe2EKm032719,
457506,Funhe2EKm032719t1,"Single-stranded DNA-binding protein, mitochondrial (100%P)"
457519,Funhe2EKm032720,
457520,Funhe2EKm032720t1,Cyclic AMP-responsive element-binding protein 3 protein 2 (96%P)
457814,Funhe2EKm032738t1,"Myosin-binding protein C, slow-type (78%M)"
457790,Funhe2EKm032736t1,Transcription factor Spi-C (97%P)
457801,Funhe2EKm032737,
457802,Funhe2EKm032737t1,C-ets-1 (98%P)
457813,Funhe2EKm032738,
457898,Funhe2EKm032741,
457899,Funhe2EKm032741t1,"N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits (80%P)"
298412,Funhe2EKm032724t1,Uncharacterized protein
298410,Funhe2EKm032724,
495619,Funhe2EKm034807,
495621,Funhe2EKm034807t1,"mTERF domain-containing protein 3, mitochondrial (100%P)"
397863,Funhe2EKm029262,
397865,Funhe2EKm029262t1,N-acetylglucosamine-1-phosphotransferase subunits alpha/beta (100%P)
457789,Funhe2EKm032736,
457885,Funhe2EKm032740,
457867,Funhe2EKm032739,
457868,Funhe2EKm032739t1,Choline phosphotransferase 1 (100%P)
457886,Funhe2EKm032740t1,N-acetylglucosamine-1-phosphotransferase subunits alpha/beta (73%P)
457708,Funhe2EKm032731,
457709,Funhe2EKm032731t1,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 8 (GalNAc-T8) (100%M)
457689,Funhe2EKm032730t1,RAD51-associated protein (100%P)
457688,Funhe2EKm032730,
457664,Funhe2EKm032727,
457665,Funhe2EKm032727t1,Fibroblast growth factor (81%P)
457672,Funhe2EKm032728,
457673,Funhe2EKm032728t1,Unknown
457680,Funhe2EKm032729,
457681,Funhe2EKm032729t1,Fibroblast growth factor (100%P)
457780,Funhe2EKm032735,
457781,Funhe2EKm032735t1,Bcl-2 protein 13 (96%M)
457756,Funhe2EKm032733t1,V-type proton ATPase subunit E (100%T)
457755,Funhe2EKm032733,
457734,Funhe2EKm032732,
457735,Funhe2EKm032732t1,"Cat eye syndrome chromosome region, candidate 1 (97%M)"
457396,Funhe2EKm032715t1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit (99%T)
457008,Funhe2EKm032696t1,Tyrosine 3-monooxygenase (96%P)
457007,Funhe2EKm032696,
456963,Funhe2EKm032694t1,PARP1 binding protein (100%P)
456962,Funhe2EKm032694,
456986,Funhe2EKm032695t1,Nucleoporin Nup37 (100%P)
456985,Funhe2EKm032695,
457076,Funhe2EKm032699t1,"CDD: Auxin_repressed, Dormancy/auxin associated protein (95%M)"
457075,Funhe2EKm032699,
457042,Funhe2EKm032698t1,Phenylalanine hydroxylase (100%P)
457041,Funhe2EKm032698,
457036,Funhe2EKm032697t1,Uncharacterized protein (50%U)
457035,Funhe2EKm032697,
456859,Funhe2EKm032687t1,Ankyrin repeat and BTB/POZ domain-containing protein BTBD11-A (100%M)
456858,Funhe2EKm032687,
456834,Funhe2EKm032686,
456812,Funhe2EKm032684t1,Synaptotagmin X (98%P)
456811,Funhe2EKm032684,
456806,Funhe2EKm032683t1,synaptotagmin X (25%P)
456805,Funhe2EKm032683,
456829,Funhe2EKm032685t1,"Troponin T, cardiac muscle (94%P)"
456828,Funhe2EKm032685t1,"Troponin T, cardiac muscle (94%P)"
456827,Funhe2EKm032685,
456835,Funhe2EKm032686t1,Cryptochrome 3 (89%P)
456935,Funhe2EKm032691t1,Uncharacterized protein
456934,Funhe2EKm032691,
456940,Funhe2EKm032692,
456955,Funhe2EKm032693t1,Pro-melanin-concentrating hormone (100%P)
456954,Funhe2EKm032693,
456942,Funhe2EKm032692t1,Insulin growth factor I (98%T)
456941,Funhe2EKm032692t1,Insulin growth factor I (98%T)
456896,Funhe2EKm032689t1,Zinc finger protein (100%M)
456895,Funhe2EKm032689,
456916,Funhe2EKm032690t1,Zinc finger protein (84%M)
456915,Funhe2EKm032690,
457105,Funhe2EKm032701,
457301,Funhe2EKm032712t1,Methionine aminopeptidase 2 (100%P)
457300,Funhe2EKm032712t1,Methionine aminopeptidase 2 (100%P)
457299,Funhe2EKm032712,
457262,Funhe2EKm032709t1,Netrin-3 (100%P)
457261,Funhe2EKm032709,
457288,Funhe2EKm032710t1,Ubiquitin specific peptidase 44 (100%P)
457287,Funhe2EKm032710,
457326,Funhe2EKm032713,
457106,Funhe2EKm032701t1,Achaete-scute complex (100%P)
457327,Funhe2EKm032713t1,"Vezatin, adherens junctions transmembrane protein (100%P)"
